Data scientist,https://krasnodar.hh.ru/vacancy/55117625?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. IT,https://hh.ru/,,,
Middle/Senior Data Scientist,https://krasnodar.hh.ru/vacancy/55051085?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,JuicyScore,https://hh.ru/,200000.0,200000.0,руб.
Data Scientist - Risk Models Developer,https://krasnodar.hh.ru/vacancy/55049120?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,UniCredit Bank,https://hh.ru/,,,
Data Scientist,https://krasnodar.hh.ru/vacancy/55142213?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер для экспертов,https://hh.ru/,,,
Data scientist,https://krasnodar.hh.ru/vacancy/53380404?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО СберОбразование,https://hh.ru/,,,
Data Scientist/BackEnd (Python),https://krasnodar.hh.ru/vacancy/55118075?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО Азимут Технолоджи,https://hh.ru/,120000160000.0,120000160000.0,руб.
Data Scientist,https://krasnodar.hh.ru/vacancy/55120846?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Бэнкс Софт Системс,https://hh.ru/,,,
Data Scientist в команду Чат-Боты,https://krasnodar.hh.ru/vacancy/55079938?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. IT,https://hh.ru/,,,
Data Scientist / Machine Learning Engineer,https://krasnodar.hh.ru/vacancy/54563781?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ГБУЗ «Научно-практический клинический центр диагностики и телемедицинских технологий ДЗМ»,https://hh.ru/,100000.0,100000.0,руб.
Data Scientist,https://krasnodar.hh.ru/vacancy/55096509?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер для экспертов,https://hh.ru/,,,
Data Scientist в команду Automated Moderation (antifraud),https://krasnodar.hh.ru/vacancy/55081674?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,АВИТО ТЕХ: разработка,https://hh.ru/,,,
Senior Data Scientist (UA),https://krasnodar.hh.ru/vacancy/54618349?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Playrix,https://hh.ru/,,,
Senior Data scientist,https://krasnodar.hh.ru/vacancy/54549975?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Okko,https://hh.ru/,,,
Lead Data Scientist (Кампании продаж),https://krasnodar.hh.ru/vacancy/55073338?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. Data Science,https://hh.ru/,,,
Middle/Senior Data Scientist,https://krasnodar.hh.ru/vacancy/54947623?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,WILDBERRIES,https://hh.ru/,,,
Middle-Senior Data Scientist,https://krasnodar.hh.ru/vacancy/55035088?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,АО Гринатом,https://hh.ru/,,,
ML инженер / Data Scientist,https://krasnodar.hh.ru/vacancy/55130518?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО Go Mobile,https://hh.ru/,,,
Data Analytics Lead,https://krasnodar.hh.ru/vacancy/55231543?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,"ООО Mars (CHOCOLATE, PETCARE, FOOD)",https://hh.ru/,,,
Data - инженер,https://krasnodar.hh.ru/vacancy/55064656?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. Data Science,https://hh.ru/,,,
"Bioinformatics scientist, Yerevan",https://krasnodar.hh.ru/vacancy/55019585?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО БОСТОНДЖИН,https://hh.ru/,,,
Lead/Senior data scientist,https://krasnodar.hh.ru/vacancy/55144693?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,АО РТ Лабс,https://hh.ru/,,,
Спикер на курс по Data Science (Machine Learning),https://krasnodar.hh.ru/vacancy/54412835?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Skillbox,https://hh.ru/,,,
Senior Data Scientist на продукт рекламная платформа МТС,https://krasnodar.hh.ru/vacancy/55243594?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,"ПАО «МТС», IT",https://hh.ru/,,,
Разработчик ETL/Data Engineer,https://krasnodar.hh.ru/vacancy/55126660?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Лига Цифровой Экономики,https://hh.ru/,,,
Senior Research Scientist,https://krasnodar.hh.ru/vacancy/47173112?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,HUAWEI,https://hh.ru/,,,
AI researcher,https://krasnodar.hh.ru/vacancy/55254758?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,HUAWEI,https://hh.ru/,,,
Проджект-менеджер / Бизнес-аналитик в ИТ-продукт,https://krasnodar.hh.ru/vacancy/55104841?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО БСТ Менеджмент-Консалтинг,https://hh.ru/,,,
Data scientist,https://krasnodar.hh.ru/vacancy/55041422?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,КИБЕР-РОМ,https://hh.ru/,200000350000.0,200000350000.0,руб.
Data Scientist (Computer Vision) - Junior,https://krasnodar.hh.ru/vacancy/55390769?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Федеральное автономное учреждение Государственный Научно-Исследовательский Институт Авиационных Систем,https://hh.ru/,,,
Data Scientist,https://krasnodar.hh.ru/vacancy/54659098?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО СтандартПроект,https://hh.ru/,,,
Data Scientist/ML,https://krasnodar.hh.ru/vacancy/55463028?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Банк Хоум Кредит,https://hh.ru/,,,
Data Scientist (Junior),https://krasnodar.hh.ru/vacancy/54475492?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО Строительный Двор,https://hh.ru/,45000100000.0,45000100000.0,руб.
Стажер Data Engineer/Data Аналитик в команду Блока «Сеть продаж»,https://krasnodar.hh.ru/vacancy/55348138?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. IT,https://hh.ru/,,,
Стажёр Data Scientist / Группа сервисов Антифрод / Антибот,https://krasnodar.hh.ru/vacancy/55156731?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Ozon Информационные технологии,https://hh.ru/,,,
Data Scientist в Сбер,https://krasnodar.hh.ru/vacancy/55064629?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. Data Science,https://hh.ru/,,,
Junior Data Scientist (Валидация скоринговых моделей),https://krasnodar.hh.ru/vacancy/55127390?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Банк ВТБ (ПАО),https://hh.ru/,,,
Риск - Аналитик (Junior Data scientist),https://krasnodar.hh.ru/vacancy/55095363?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО МКК КапиталЪ-НТ,https://hh.ru/,,,
Senior Python разработчик,https://krasnodar.hh.ru/vacancy/55858817?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ANABAR,https://hh.ru/,,,
Системный аналитик (Геймификация),https://krasnodar.hh.ru/vacancy/51627402?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,билайн: ИТ и Digital,https://hh.ru/,,,
Аналитик (Монетизация),https://krasnodar.hh.ru/vacancy/55865645?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,"VK, Delivery Club",https://hh.ru/,,,
Lead Data Engineer,https://krasnodar.hh.ru/vacancy/55227321?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Admitad,https://hh.ru/,,,
Middle Инженер данных / Middle DE (удалённо),https://krasnodar.hh.ru/vacancy/54250967?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,билайн: ИТ и Digital,https://hh.ru/,,,
Ведущий менеджер по целевому маркетингу (senior),https://krasnodar.hh.ru/vacancy/55088959?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,билайн,https://hh.ru/,,,
Senior Python Developer ( Serbia/Bulgaria),https://krasnodar.hh.ru/vacancy/55586629?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Schaffhausen Institute of Technology,https://hh.ru/,,,
Senior Python-разработчик,https://krasnodar.hh.ru/vacancy/54899635?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,"Hi, Rockits!",https://hh.ru/,400000.0,400000.0,руб.
Senior C++ Developer / Team Leader,https://krasnodar.hh.ru/vacancy/55871816?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,HUAWEI,https://hh.ru/,,,
Бизнес-аналитик BI- Digital и CRM,https://krasnodar.hh.ru/vacancy/55588931?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Банк ВТБ (ПАО),https://hh.ru/,,,
Python-разработчик с функционалом DE (Рекомендательная платформа),https://krasnodar.hh.ru/vacancy/55583567?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. IT,https://hh.ru/,,,
Менеджер по продажам курсов в сфере IT и Digital в Synergy Academy,https://krasnodar.hh.ru/vacancy/55585455?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,СИНЕРГИЯ,https://hh.ru/,5500080000.0,5500080000.0,руб.
Senior PHP Developer (Subscriptions),https://krasnodar.hh.ru/vacancy/55597306?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Xsolla,https://hh.ru/,,,
Fullstack React/Nodejs developer (Site Builder),https://krasnodar.hh.ru/vacancy/55577253?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Xsolla,https://hh.ru/,,,
Python Developer (Middle),https://krasnodar.hh.ru/vacancy/55517531?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. Data Science,https://hh.ru/,,,
Продакт-менеджер,https://krasnodar.hh.ru/vacancy/54032844?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,РОССКО,https://hh.ru/,250000.0,250000.0,руб.
QA Automation Engineer (Python),https://krasnodar.hh.ru/vacancy/55421899?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. IT,https://hh.ru/,,,
Scala разработчик,https://krasnodar.hh.ru/vacancy/55421975?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. IT,https://hh.ru/,,,
Продакт-менеджер (бренд Lynx),https://krasnodar.hh.ru/vacancy/54848643?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,РОССКО,https://hh.ru/,250000.0,250000.0,руб.
AR-HUD/ AR Algorithm Engineer,https://krasnodar.hh.ru/vacancy/55388034?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,HUAWEI,https://hh.ru/,,,
Senior Python Developer (MLOps tool + OpenSource / US-startup),https://krasnodar.hh.ru/vacancy/55365278?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Hunt For You,https://hh.ru/,60008000.0,60008000.0,USD
Менеджер продукта (Тинькофф Бизнес),https://krasnodar.hh.ru/vacancy/55379546?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Тинькофф,https://hh.ru/,,,
Senior Python Developer,https://krasnodar.hh.ru/vacancy/55341672?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер для экспертов,https://hh.ru/,,,
Технический специалист в сфере искусственного интеллекта (ИИ),https://krasnodar.hh.ru/vacancy/54790163?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации,https://hh.ru/,,,
Senior DS (BigQuery ML),https://krasnodar.hh.ru/vacancy/55319314?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Marksman,https://hh.ru/,,,
Senior Data Engineer,https://krasnodar.hh.ru/vacancy/51617657?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Циан,https://hh.ru/,,,
QA Automation Engineer (Python),https://krasnodar.hh.ru/vacancy/54830427?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО ИЦ АЙ-ТЕКО,https://hh.ru/,,,
Middle/Senior ETL разработчик (Phyton),https://krasnodar.hh.ru/vacancy/55128339?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО АЙТИ.СПЕЙС,https://hh.ru/,350000.0,350000.0,руб.
Ведущий HR Менеджер (направление IT),https://krasnodar.hh.ru/vacancy/52482076?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,НСК,https://hh.ru/,,,
Data Engineer,https://krasnodar.hh.ru/vacancy/54766611?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,UniCredit Bank,https://hh.ru/,,,
Data engineer / Дата инженер / ETL разработчик,https://krasnodar.hh.ru/vacancy/54719524?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Частное учреждение по цифровизации атомной отрасли «Цифрум»,https://hh.ru/,,,
QA Automation Engineer (Python),https://krasnodar.hh.ru/vacancy/54855570?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. IT,https://hh.ru/,,,
Аналитик (страховые риски),https://krasnodar.hh.ru/vacancy/54925522?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Тинькофф,https://hh.ru/,,,
Инженер данных (Data Office),https://krasnodar.hh.ru/vacancy/45652212?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сибур,https://hh.ru/,,,
Инженер сопровождения (2 линия поддержки),https://krasnodar.hh.ru/vacancy/53933659?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер. IT,https://hh.ru/,,,
Senior Client Consultant,https://krasnodar.hh.ru/vacancy/55224020?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,NielsenIQ,https://hh.ru/,,,
Старший аналитик Отдел развития хранилищ данных,https://krasnodar.hh.ru/vacancy/54300274?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,НКО Национальный Клиринговый Центр (АО),https://hh.ru/,,,
Ведущий Scala разработчик,https://krasnodar.hh.ru/vacancy/54829478?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО ИЦ АЙ-ТЕКО,https://hh.ru/,,,
Программист,https://krasnodar.hh.ru/vacancy/54448794?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,ООО Кварта-Рад,https://hh.ru/,120000240000.0,120000240000.0,руб.
Директор по данным,https://krasnodar.hh.ru/vacancy/53234750?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Газпромбанк,https://hh.ru/,,,
Системный администратор/ Инженер сопровождения,https://krasnodar.hh.ru/vacancy/50637763?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,Сбер для экспертов,https://hh.ru/,,,
IT Recruiter,https://krasnodar.hh.ru/vacancy/55046716?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Data%20Scientist,QIWI,https://hh.ru/,,,
